"id","date","time","vmc","un_vmc","temperature","humidity"
27100,"19/11/2022","13:9:53","24.25","12.71","26.90
","42.80"
27101,"19/11/2022","13:9:53","24.25","12.71","26.90
","42.80"
27102,"19/11/2022","13:9:56","24.25","12.71","26.80
","42.50"
27103,"19/11/2022","13:9:56","24.25","12.71","26.80
","42.50"
27104,"19/11/2022","13:9:59","24.25","12.71","26.70
","42.30"
27105,"19/11/2022","13:10:2","24.41","12.69","26.80
","42.10"
27106,"19/11/2022","13:10:2","24.41","12.69","26.80
","42.10"
27107,"19/11/2022","13:10:5","23.19","12.89","26.80
","42.00"
27108,"19/11/2022","13:10:5","23.19","12.89","26.80
","42.00"
27109,"19/11/2022","13:10:7","24.25","12.71","26.70
","42.20"
27110,"19/11/2022","13:10:7","24.25","12.71","26.70
","42.20"
27111,"19/11/2022","13:10:10","24.25","12.71","26.80
","42.80"
27112,"19/11/2022","13:10:10","24.25","12.71","26.80
","42.80"
27113,"19/11/2022","13:10:13","24.25","12.71","26.80
","42.90"
27114,"19/11/2022","13:10:13","24.25","12.71","26.80
","42.90"
27115,"19/11/2022","13:10:16","24.25","12.71","26.70
","42.40"
27116,"19/11/2022","13:10:19","24.25","12.71","26.80
","42.00"
27117,"19/11/2022","13:10:19","24.25","12.71","26.80
","42.00"
27118,"19/11/2022","13:10:22","24.25","12.71","26.80
","42.40"
27119,"19/11/2022","13:10:22","24.25","12.71","26.80
","42.40"
27120,"19/11/2022","13:10:24","24.25","12.71","26.80
","43.20"
27121,"19/11/2022","13:10:24","24.25","12.71","26.80
","43.20"
27122,"19/11/2022","13:10:27","23.11","12.90","26.90
","43.40"
27123,"19/11/2022","13:10:27","23.11","12.90","26.90
","43.40"
27124,"19/11/2022","13:10:30","24.25","12.71","26.90
","44.20"
27125,"19/11/2022","13:10:30","24.25","12.71","26.90
","44.20"
27126,"19/11/2022","13:10:33","23.34","12.86","26.80
","44.30"
27127,"19/11/2022","13:10:36","24.33","12.70","26.90
","44.00"
27128,"19/11/2022","13:10:36","24.33","12.70","26.90
","44.00"
27129,"19/11/2022","13:10:39","23.27","12.88","26.90
","44.60"
27130,"19/11/2022","13:10:39","23.27","12.88","26.90
","44.60"
27131,"19/11/2022","13:10:42","24.25","12.71","26.80
","44.80"
27132,"19/11/2022","13:10:42","24.25","12.71","26.80
","44.80"
27133,"19/11/2022","13:10:44","24.25","12.71","26.90
","44.90"
27134,"19/11/2022","13:10:44","24.25","12.71","26.90
","44.90"
27135,"19/11/2022","13:10:47","24.33","12.70","26.90
","45.30"
27136,"19/11/2022","13:10:47","24.33","12.70","26.90
","45.30"
27137,"19/11/2022","13:10:50","24.25","12.71","26.90
","45.00"
27138,"19/11/2022","13:10:53","24.33","12.70","26.90
","45.10"
27139,"19/11/2022","13:10:53","24.33","12.70","26.90
","45.10"
27140,"19/11/2022","13:10:56","24.25","12.71","26.90
","44.10"
27141,"19/11/2022","13:10:56","24.25","12.71","26.90
","44.10"
27142,"19/11/2022","13:10:59","24.25","12.71","27.00
","43.70"
27143,"19/11/2022","13:10:59","24.25","12.71","27.00
","43.70"
27144,"19/11/2022","13:11:1","24.25","12.71","27.00
","44.00"
27145,"19/11/2022","13:11:1","24.25","12.71","27.00
","44.00"
27146,"19/11/2022","13:11:4","23.27","12.88","27.00
","44.40"
27147,"19/11/2022","13:11:4","23.27","12.88","27.00
","44.40"
27148,"19/11/2022","13:11:7","24.25","12.71","27.00
","43.60"
27149,"19/11/2022","13:11:10","23.34","12.86","27.10
","42.80"
27150,"19/11/2022","13:11:10","23.34","12.86","27.10
","42.80"
27151,"19/11/2022","13:11:13","24.25","12.71","27.00
","42.20"
27152,"19/11/2022","13:11:13","24.25","12.71","27.00
","42.20"
27153,"19/11/2022","13:11:16","24.25","12.71","27.00
","41.80"
27154,"19/11/2022","13:11:16","24.25","12.71","27.00
","41.80"
27155,"19/11/2022","13:11:18","24.33","12.70","27.00
","41.80"
27156,"19/11/2022","13:11:18","24.33","12.70","27.00
","41.80"
27157,"19/11/2022","13:11:21","24.33","12.70","27.10
","41.40"
27158,"19/11/2022","13:11:21","24.33","12.70","27.10
","41.40"
27159,"19/11/2022","13:11:24","23.27","12.88","27.00
","42.00"
27160,"19/11/2022","13:11:27","24.25","12.71","27.00
","43.20"
27161,"19/11/2022","13:11:27","24.25","12.71","27.00
","43.20"
27162,"19/11/2022","13:11:30","24.33","12.70","27.10
","42.70"
27163,"19/11/2022","13:11:30","24.33","12.70","27.10
","42.70"
27164,"19/11/2022","13:11:33","24.25","12.71","27.00
","42.50"
27165,"19/11/2022","13:11:33","24.25","12.71","27.00
","42.50"
27166,"19/11/2022","13:11:35","24.25","12.71","27.00
","42.20"
27167,"19/11/2022","13:11:35","24.25","12.71","27.00
","42.20"
27168,"19/11/2022","13:11:38","24.25","12.71","27.10
","42.60"
27169,"19/11/2022","13:11:38","24.25","12.71","27.10
","42.60"
27170,"19/11/2022","13:11:41","24.25","12.71","27.20
","43.90"
27171,"19/11/2022","13:11:44","23.27","12.88","27.10
","44.30"
27172,"19/11/2022","13:11:44","23.27","12.88","27.10
","44.30"
27173,"19/11/2022","13:11:47","23.27","12.88","27.10
","43.80"
27174,"19/11/2022","13:11:47","23.27","12.88","27.10
","43.80"
27175,"19/11/2022","13:11:50","24.25","12.71","27.10
","43.70"
27176,"19/11/2022","13:11:50","24.25","12.71","27.10
","43.70"
27177,"19/11/2022","13:11:52","23.27","12.88","27.10
","43.60"
27178,"19/11/2022","13:11:52","23.27","12.88","27.10
","43.60"
27179,"19/11/2022","13:11:55","24.25","12.71","27.20
","42.90"
27180,"19/11/2022","13:11:55","24.25","12.71","27.20
","42.90"
27181,"19/11/2022","13:11:58","24.25","12.71","27.20
","42.90"
27182,"19/11/2022","13:12:1","24.25","12.71","27.10
","43.20"
27183,"19/11/2022","13:12:1","24.25","12.71","27.10
","43.20"
27184,"19/11/2022","13:12:4","24.25","12.71","27.10
","43.30"
27185,"19/11/2022","13:12:4","24.25","12.71","27.10
","43.30"
27186,"19/11/2022","13:12:7","23.27","12.88","27.20
","43.40"
27187,"19/11/2022","13:12:7","23.27","12.88","27.20
","43.40"
27188,"19/11/2022","13:12:10","24.25","12.71","27.30
","46.20"
27189,"19/11/2022","13:12:10","24.25","12.71","27.30
","46.20"
27190,"19/11/2022","13:12:12","24.25","12.71","27.40
","51.40"
27191,"19/11/2022","13:12:12","24.25","12.71","27.40
","51.40"
27192,"19/11/2022","13:12:15","23.19","12.89","27.50
","60.40"
27193,"19/11/2022","13:12:18","22.28","13.04","27.50
","66.30"
27194,"19/11/2022","13:12:18","22.28","13.04","27.50
","66.30"
27195,"19/11/2022","13:12:21","23.19","12.89","27.60
","69.50"
27196,"19/11/2022","13:12:21","23.19","12.89","27.60
","69.50"
27197,"19/11/2022","13:12:24","22.73","12.96","27.60
","69.20"
27198,"19/11/2022","13:12:24","22.73","12.96","27.60
","69.20"
27199,"19/11/2022","13:12:27","21.67","13.14","27.80
","69.60"
27200,"19/11/2022","13:12:27","21.67","13.14","27.80
","69.60"
27201,"19/11/2022","13:12:29","20.68","13.31","27.80
","71.30"
27202,"19/11/2022","13:12:29","20.68","13.31","27.80
","71.30"
27203,"19/11/2022","13:12:32","24.25","12.71","28.00
","74.30"
27204,"19/11/2022","13:12:35","24.18","12.72","28.00
","76.50"
27205,"19/11/2022","13:12:35","24.18","12.72","28.00
","76.50"
27206,"19/11/2022","13:12:38","24.18","12.72","28.20
","77.20"
27207,"19/11/2022","13:12:38","24.18","12.72","28.20
","77.20"
27208,"19/11/2022","13:12:41","24.03","12.75","28.20
","77.80"
27209,"19/11/2022","13:12:41","24.03","12.75","28.20
","77.80"
27210,"19/11/2022","13:12:44","22.96","12.93","28.40
","78.40"
27211,"19/11/2022","13:12:44","22.96","12.93","28.40
","78.40"
27212,"19/11/2022","13:12:46","23.95","12.76","28.50
","78.40"
27213,"19/11/2022","13:12:46","23.95","12.76","28.50
","78.40"
27214,"19/11/2022","13:12:49","23.95","12.76","28.60
","78.60"
27215,"19/11/2022","13:12:52","22.96","12.93","28.70
","78.60"
27216,"19/11/2022","13:12:52","22.96","12.93","28.70
","78.60"
27217,"19/11/2022","13:12:55","22.89","12.94","28.80
","77.40"
27218,"19/11/2022","13:12:55","22.89","12.94","28.80
","77.40"
27219,"19/11/2022","13:12:58","23.87","12.77","28.90
","77.20"
27220,"19/11/2022","13:12:58","23.87","12.77","28.90
","77.20"
27221,"19/11/2022","13:13:1","23.65","12.81","29.10
","76.20"
27222,"19/11/2022","13:13:1","23.65","12.81","29.10
","76.20"
27223,"19/11/2022","13:13:3","23.80","12.79","29.10
","76.90"
27224,"19/11/2022","13:13:3","23.80","12.79","29.10
","76.90"
27225,"19/11/2022","13:13:6","23.80","12.79","29.20
","77.80"
27226,"19/11/2022","13:13:9","23.95","12.76","29.40
","77.90"
27227,"19/11/2022","13:13:9","23.95","12.76","29.40
","77.90"
27228,"19/11/2022","13:13:12","23.80","12.79","29.60
","78.40"
27229,"19/11/2022","13:13:12","23.80","12.79","29.60
","78.40"
27230,"19/11/2022","13:13:15","23.80","12.79","29.70
","77.70"
27231,"19/11/2022","13:13:15","23.80","12.79","29.70
","77.70"
27232,"19/11/2022","13:13:18","23.72","12.80","29.80
","77.70"
27233,"19/11/2022","13:13:18","23.72","12.80","29.80
","77.70"
27234,"19/11/2022","13:13:21","23.57","12.82","29.80
","78.10"
27235,"19/11/2022","13:13:21","23.57","12.82","29.80
","78.10"
27236,"19/11/2022","13:13:23","22.51","13.00","29.90
","78.00"
27237,"19/11/2022","13:13:26","22.05","13.08","30.00
","77.50"
27238,"19/11/2022","13:13:26","22.05","13.08","30.00
","77.50"
27239,"19/11/2022","13:13:29","23.80","12.79","30.20
","76.80"
27240,"19/11/2022","13:13:29","23.80","12.79","30.20
","76.80"
27241,"19/11/2022","13:13:32","24.25","12.71","30.20
","77.00"
27242,"19/11/2022","13:13:32","24.25","12.71","30.20
","77.00"
27243,"19/11/2022","13:13:35","24.25","12.71","30.30
","77.20"
27244,"19/11/2022","13:13:35","24.25","12.71","30.30
","77.20"
27245,"19/11/2022","13:13:38","23.11","12.90","30.40
","76.70"
27246,"19/11/2022","13:13:38","23.11","12.90","30.40
","76.70"
27247,"19/11/2022","13:13:40","22.89","12.94","30.60
","75.80"
27248,"19/11/2022","13:13:43","24.33","12.70","30.70
","75.40"
27249,"19/11/2022","13:13:43","24.33","12.70","30.70
","75.40"
27250,"19/11/2022","13:13:46","24.41","12.69","30.70
","74.30"
27251,"19/11/2022","13:13:46","24.41","12.69","30.70
","74.30"
27252,"19/11/2022","13:13:49","24.41","12.69","30.90
","72.40"
27253,"19/11/2022","13:13:49","24.41","12.69","30.90
","72.40"
27254,"19/11/2022","13:13:52","24.25","12.71","30.90
","73.60"
27255,"19/11/2022","13:13:52","24.25","12.71","30.90
","73.60"
27256,"19/11/2022","13:13:55","22.89","12.94","31.00
","73.10"
27257,"19/11/2022","13:13:55","22.89","12.94","31.00
","73.10"
27258,"19/11/2022","13:13:57","23.95","12.76","31.00
","72.50"
27259,"19/11/2022","13:26:10","24.03","12.75","33.50
","65.80"
27260,"19/11/2022","13:26:10","24.03","12.75","33.50
","65.80"
27261,"19/11/2022","13:26:13","23.87","12.77","33.50
","63.70"
27262,"19/11/2022","13:26:13","23.87","12.77","33.50
","63.70"
27263,"19/11/2022","13:26:16","23.95","12.76","33.50
","63.50"
27264,"19/11/2022","13:26:16","23.95","12.76","33.50
","63.50"
27265,"19/11/2022","13:26:19","24.03","12.75","33.50
","63.10"
27266,"19/11/2022","13:26:19","24.03","12.75","33.50
","63.10"
27267,"19/11/2022","13:26:21","22.96","12.93","33.50
","63.00"
27268,"19/11/2022","13:26:21","22.96","12.93","33.50
","63.00"
27269,"19/11/2022","13:26:24","24.03","12.75","33.50
","63.30"
27270,"19/11/2022","13:26:27","24.03","12.75","33.50
","62.90"
27271,"19/11/2022","13:26:27","24.03","12.75","33.50
","62.90"
27272,"19/11/2022","13:26:30","23.04","12.92","33.50
","62.50"
27273,"19/11/2022","13:26:30","23.04","12.92","33.50
","62.50"
27274,"19/11/2022","13:26:33","24.03","12.75","33.50
","64.00"
27275,"19/11/2022","13:26:33","24.03","12.75","33.50
","64.00"
27276,"19/11/2022","13:26:36","24.03","12.75","33.50
","64.80"
27277,"19/11/2022","13:26:36","24.03","12.75","33.50
","64.80"
27278,"19/11/2022","13:26:39","24.03","12.75","33.50
","65.20"
27279,"19/11/2022","13:26:39","24.03","12.75","33.50
","65.20"
27280,"19/11/2022","13:26:41","24.03","12.75","33.60
","65.10"
27281,"19/11/2022","13:26:44","23.11","12.90","33.60
","65.30"
27282,"19/11/2022","13:26:44","23.11","12.90","33.60
","65.30"
27283,"19/11/2022","13:26:47","24.03","12.75","33.50
","65.30"
27284,"19/11/2022","13:26:47","24.03","12.75","33.50
","65.30"
27285,"19/11/2022","13:26:50","23.11","12.90","33.60
","65.70"
27286,"19/11/2022","13:26:50","23.11","12.90","33.60
","65.70"
27287,"19/11/2022","13:26:53","22.89","12.94","33.60
","66.30"
27288,"19/11/2022","13:26:53","22.89","12.94","33.60
","66.30"
27289,"19/11/2022","13:26:56","24.03","12.75","33.60
","66.90"
27290,"19/11/2022","13:26:56","24.03","12.75","33.60
","66.90"
27291,"19/11/2022","13:26:58","23.11","12.90","33.60
","67.30"
27292,"19/11/2022","13:27:1","24.03","12.75","33.60
","67.20"
27293,"19/11/2022","13:27:1","24.03","12.75","33.60
","67.20"
27294,"19/11/2022","13:27:4","23.04","12.92","33.70
","66.70"
27295,"19/11/2022","13:27:4","23.04","12.92","33.70
","66.70"
27296,"19/11/2022","13:27:7","24.03","12.75","33.70
","66.70"
27297,"19/11/2022","13:27:7","24.03","12.75","33.70
","66.70"
27298,"19/11/2022","13:27:10","24.03","12.75","33.70
","66.70"
27299,"19/11/2022","13:27:10","24.03","12.75","33.70
","66.70"
27300,"19/11/2022","13:27:13","24.10","12.74","33.80
","66.70"
27301,"19/11/2022","13:27:13","24.10","12.74","33.80
","66.70"
27302,"19/11/2022","13:27:15","23.11","12.90","33.70
","66.90"
27303,"19/11/2022","13:27:18","23.11","12.90","33.80
","66.00"
27304,"19/11/2022","13:27:18","23.11","12.90","33.80
","66.00"
27305,"19/11/2022","13:27:21","24.10","12.74","33.70
","65.10"
27306,"19/11/2022","13:27:21","24.10","12.74","33.70
","65.10"
27307,"19/11/2022","13:27:24","24.10","12.74","33.70
","64.70"
27308,"19/11/2022","13:27:24","24.10","12.74","33.70
","64.70"
27309,"19/11/2022","13:27:27","24.03","12.75","33.80
","60.70"
27310,"19/11/2022","13:27:27","24.03","12.75","33.80
","60.70"
27311,"19/11/2022","13:27:30","23.11","12.90","33.80
","61.70"
27312,"19/11/2022","13:27:30","23.11","12.90","33.80
","61.70"
27313,"19/11/2022","13:27:32","24.10","12.74","33.80
","63.90"
27314,"19/11/2022","13:27:35","23.11","12.90","33.70
","64.60"
27315,"19/11/2022","13:27:35","23.11","12.90","33.70
","64.60"
27316,"19/11/2022","13:27:38","23.04","12.92","33.80
","64.40"
27317,"19/11/2022","13:27:38","23.04","12.92","33.80
","64.40"
27318,"19/11/2022","13:27:41","23.11","12.90","33.60
","64.80"
27319,"19/11/2022","13:27:41","23.11","12.90","33.60
","64.80"
27320,"19/11/2022","13:27:44","23.04","12.92","33.70
","65.10"
27321,"19/11/2022","13:27:44","23.04","12.92","33.70
","65.10"
27322,"19/11/2022","13:27:47","24.03","12.75","33.80
","65.80"
27323,"19/11/2022","13:27:47","24.03","12.75","33.80
","65.80"
27324,"19/11/2022","13:27:49","23.11","12.90","33.70
","65.70"
27325,"19/11/2022","13:27:52","23.11","12.90","33.80
","63.20"
27326,"19/11/2022","13:27:52","23.11","12.90","33.80
","63.20"
27327,"19/11/2022","13:27:55","24.10","12.74","33.80
","61.60"
27328,"19/11/2022","13:27:55","24.10","12.74","33.80
","61.60"
27329,"19/11/2022","13:27:58","24.03","12.75","33.70
","63.00"
27330,"19/11/2022","13:27:58","24.03","12.75","33.70
","63.00"
27331,"19/11/2022","13:28:1","24.10","12.74","33.80
","64.50"
27332,"19/11/2022","13:28:1","24.10","12.74","33.80
","64.50"
27333,"19/11/2022","13:28:4","23.11","12.90","33.80
","65.40"
27334,"19/11/2022","13:28:4","23.11","12.90","33.80
","65.40"
27335,"19/11/2022","13:28:7","22.96","12.93","33.80
","66.50"
27336,"19/11/2022","13:28:9","24.10","12.74","33.80
","66.70"
27337,"19/11/2022","13:28:9","24.10","12.74","33.80
","66.70"
27338,"19/11/2022","13:28:12","24.03","12.75","33.80
","67.20"
27339,"19/11/2022","13:28:12","24.03","12.75","33.80
","67.20"
27340,"19/11/2022","13:28:15","23.11","12.90","33.80
","67.10"
27341,"19/11/2022","13:28:15","23.11","12.90","33.80
","67.10"
27342,"19/11/2022","13:28:18","24.03","12.75","33.80
","66.30"
27343,"19/11/2022","13:28:18","24.03","12.75","33.80
","66.30"
27344,"19/11/2022","13:28:21","24.03","12.75","33.80
","66.30"
27345,"19/11/2022","13:28:21","24.03","12.75","33.80
","66.30"
27346,"19/11/2022","13:28:24","24.10","12.74","33.80
","66.10"
27347,"19/11/2022","13:28:26","23.11","12.90","33.80
","65.60"
27348,"19/11/2022","13:28:26","23.11","12.90","33.80
","65.60"
27349,"19/11/2022","13:28:29","24.18","12.72","33.90
","65.50"
27350,"19/11/2022","13:28:29","24.18","12.72","33.90
","65.50"
27351,"19/11/2022","13:28:32","24.03","12.75","33.90
","65.60"
27352,"19/11/2022","13:28:32","24.03","12.75","33.90
","65.60"
27353,"19/11/2022","13:28:35","23.04","12.92","33.80
","66.40"
27354,"19/11/2022","13:28:35","23.04","12.92","33.80
","66.40"
27355,"19/11/2022","13:28:38","23.42","12.85","33.90
","66.50"
27356,"19/11/2022","13:28:38","23.42","12.85","33.90
","66.50"
27357,"19/11/2022","13:28:41","24.03","12.75","33.80
","66.80"
27358,"19/11/2022","13:28:43","24.10","12.74","33.90
","67.10"
27359,"19/11/2022","13:28:43","24.10","12.74","33.90
","67.10"
27360,"19/11/2022","13:28:46","24.03","12.75","33.90
","67.00"
27361,"19/11/2022","13:28:46","24.03","12.75","33.90
","67.00"
27362,"19/11/2022","13:28:49","23.65","12.81","33.90
","66.30"
27363,"19/11/2022","13:28:49","23.65","12.81","33.90
","66.30"
27364,"19/11/2022","13:28:52","24.03","12.75","33.90
","64.70"
27365,"19/11/2022","13:28:52","24.03","12.75","33.90
","64.70"
27366,"19/11/2022","13:28:55","24.10","12.74","33.90
","62.90"
27367,"19/11/2022","13:28:55","24.10","12.74","33.90
","62.90"
27368,"19/11/2022","13:28:58","24.10","12.74","33.90
","63.00"
27369,"19/11/2022","13:29:0","23.11","12.90","33.90
","64.80"
27370,"19/11/2022","13:29:0","23.11","12.90","33.90
","64.80"
27371,"19/11/2022","13:29:3","24.03","12.75","33.90
","65.50"
27372,"19/11/2022","13:29:3","24.03","12.75","33.90
","65.50"
27373,"19/11/2022","13:29:6","24.10","12.74","33.90
","65.40"
27374,"19/11/2022","13:29:6","24.10","12.74","33.90
","65.40"
27375,"19/11/2022","13:29:9","24.10","12.74","33.90
","65.00"
27376,"19/11/2022","13:29:9","24.10","12.74","33.90
","65.00"
27377,"19/11/2022","13:29:12","24.03","12.75","33.90
","65.10"
27378,"19/11/2022","13:29:12","24.03","12.75","33.90
","65.10"
27379,"19/11/2022","13:29:15","23.04","12.92","33.90
","66.10"
27380,"19/11/2022","13:29:18","24.10","12.74","33.90
","66.20"
27381,"19/11/2022","13:29:18","24.10","12.74","33.90
","66.20"
27382,"19/11/2022","13:29:20","24.10","12.74","34.00
","66.60"
27383,"19/11/2022","13:29:20","24.10","12.74","34.00
","66.60"
27384,"19/11/2022","13:29:23","24.03","12.75","33.90
","66.80"
27385,"19/11/2022","13:29:23","24.03","12.75","33.90
","66.80"
27386,"19/11/2022","13:29:26","24.10","12.74","33.80
","66.60"
27387,"19/11/2022","13:29:26","24.10","12.74","33.80
","66.60"
27388,"19/11/2022","13:29:29","24.10","12.74","33.90
","66.60"
27389,"19/11/2022","13:29:29","24.10","12.74","33.90
","66.60"
27390,"19/11/2022","13:29:32","23.04","12.92","33.90
","67.20"
27391,"19/11/2022","13:29:35","23.11","12.90","33.90
","66.60"
27392,"19/11/2022","13:29:35","23.11","12.90","33.90
","66.60"
27393,"19/11/2022","13:29:37","24.10","12.74","34.00
","67.10"
27394,"19/11/2022","13:29:37","24.10","12.74","34.00
","67.10"
27395,"19/11/2022","13:29:40","24.10","12.74","33.90
","65.70"
27396,"19/11/2022","13:30:51","24.10","12.74","33.40
","65.10"
27397,"19/11/2022","13:30:54","24.10","12.74","33.30
","65.30"
27398,"19/11/2022","13:30:54","24.10","12.74","33.30
","65.30"
27399,"19/11/2022","13:30:57","24.10","12.74","33.30
","65.80"
27400,"19/11/2022","13:31:0","23.11","12.90","33.40
","65.40"
27401,"19/11/2022","13:31:0","23.11","12.90","33.40
","65.40"
27402,"19/11/2022","13:31:3","24.10","12.74","33.30
","66.40"
27403,"19/11/2022","13:31:3","24.10","12.74","33.30
","66.40"
27404,"19/11/2022","13:31:5","23.04","12.92","33.30
","65.10"
27405,"19/11/2022","13:31:5","23.04","12.92","33.30
","65.10"
27406,"19/11/2022","13:31:8","24.10","12.74","33.30
","64.50"
27407,"19/11/2022","13:31:8","24.10","12.74","33.30
","64.50"
27408,"19/11/2022","13:31:11","24.10","12.74","33.30
","65.20"
27409,"19/11/2022","13:31:11","24.10","12.74","33.30
","65.20"
27410,"19/11/2022","13:31:14","24.10","12.74","33.20
","65.50"
27411,"19/11/2022","13:31:17","23.04","12.92","33.20
","66.10"
27412,"19/11/2022","13:31:17","23.04","12.92","33.20
","66.10"
27413,"19/11/2022","13:31:20","24.10","12.74","33.20
","64.80"
27414,"19/11/2022","13:31:20","24.10","12.74","33.20
","64.80"
27415,"19/11/2022","13:31:22","24.10","12.74","33.10
","65.10"
27416,"19/11/2022","13:31:22","24.10","12.74","33.10
","65.10"
27417,"19/11/2022","13:31:25","24.10","12.74","33.00
","65.10"
27418,"19/11/2022","13:31:25","24.10","12.74","33.00
","65.10"
27419,"19/11/2022","13:31:28","23.11","12.90","33.10
","65.10"
27420,"19/11/2022","13:31:28","23.11","12.90","33.10
","65.10"
27421,"19/11/2022","13:31:31","24.10","12.74","33.10
","65.50"
27422,"19/11/2022","13:31:34","24.10","12.74","33.00
","66.40"
27423,"19/11/2022","13:31:34","24.10","12.74","33.00
","66.40"
27424,"19/11/2022","13:31:37","23.04","12.92","33.00
","66.40"
27425,"19/11/2022","13:31:37","23.04","12.92","33.00
","66.40"
27426,"19/11/2022","13:31:40","24.10","12.74","33.00
","66.30"
27427,"19/11/2022","13:31:40","24.10","12.74","33.00
","66.30"
27428,"19/11/2022","13:31:42","24.10","12.74","32.90
","66.40"
27429,"19/11/2022","13:31:42","24.10","12.74","32.90
","66.40"
27430,"19/11/2022","13:31:45","24.10","12.74","32.90
","67.30"
27431,"19/11/2022","13:31:45","24.10","12.74","32.90
","67.30"
27432,"19/11/2022","13:31:48","24.10","12.74","33.00
","67.70"
27433,"19/11/2022","13:31:51","24.10","12.74","32.90
","66.70"
27434,"19/11/2022","13:31:51","24.10","12.74","32.90
","66.70"
27435,"19/11/2022","13:31:54","23.04","12.92","32.80
","63.80"
27436,"19/11/2022","13:31:54","23.04","12.92","32.80
","63.80"
27437,"19/11/2022","13:31:57","23.04","12.92","32.80
","60.60"
27438,"19/11/2022","13:31:57","23.04","12.92","32.80
","60.60"
27439,"19/11/2022","13:31:59","23.04","12.92","32.80
","63.50"
27440,"19/11/2022","13:31:59","23.04","12.92","32.80
","63.50"
27441,"19/11/2022","13:32:2","24.10","12.74","32.70
","64.00"
27442,"19/11/2022","13:32:2","24.10","12.74","32.70
","64.00"
27443,"19/11/2022","13:32:5","24.10","12.74","32.60
","61.90"
27444,"19/11/2022","13:32:8","23.04","12.92","32.70
","60.30"
27445,"19/11/2022","13:32:8","23.04","12.92","32.70
","60.30"
27446,"19/11/2022","13:32:11","24.10","12.74","32.60
","59.30"
27447,"19/11/2022","13:32:11","24.10","12.74","32.60
","59.30"
27448,"19/11/2022","13:32:14","24.10","12.74","32.60
","60.60"
27449,"19/11/2022","13:32:14","24.10","12.74","32.60
","60.60"
27450,"19/11/2022","13:32:16","24.10","12.74","32.50
","61.90"
27451,"19/11/2022","13:32:16","24.10","12.74","32.50
","61.90"
27452,"19/11/2022","13:32:19","23.04","12.92","32.50
","64.00"
27453,"19/11/2022","13:32:19","23.04","12.92","32.50
","64.00"
27454,"19/11/2022","13:32:22","24.10","12.74","32.40
","66.20"
27455,"19/11/2022","13:32:25","23.11","12.90","32.40
","66.90"
27456,"19/11/2022","13:32:25","23.11","12.90","32.40
","66.90"
27457,"19/11/2022","13:32:28","24.10","12.74","32.30
","67.90"
27458,"19/11/2022","13:32:28","24.10","12.74","32.30
","67.90"
27459,"19/11/2022","13:32:31","24.10","12.74","32.40
","68.40"
27460,"19/11/2022","13:32:31","24.10","12.74","32.40
","68.40"
27461,"19/11/2022","13:32:33","23.04","12.92","32.30
","68.50"
27462,"19/11/2022","13:32:33","23.04","12.92","32.30
","68.50"
27463,"19/11/2022","13:32:36","23.95","12.76","32.20
","68.10"
27464,"19/11/2022","13:32:36","23.95","12.76","32.20
","68.10"
27465,"19/11/2022","13:32:39","23.04","12.92","32.30
","67.20"
27466,"19/11/2022","13:32:42","24.10","12.74","32.30
","67.70"
27467,"19/11/2022","13:32:42","24.10","12.74","32.30
","67.70"
27468,"19/11/2022","13:32:45","23.95","12.76","32.30
","68.20"
27469,"19/11/2022","13:32:45","23.95","12.76","32.30
","68.20"
27470,"19/11/2022","13:32:48","24.10","12.74","32.30
","68.90"
27471,"19/11/2022","13:32:48","24.10","12.74","32.30
","68.90"
27472,"19/11/2022","13:32:51","23.04","12.92","32.30
","67.00"
27473,"19/11/2022","13:32:51","23.04","12.92","32.30
","67.00"
27474,"19/11/2022","13:32:53","23.04","12.92","32.20
","65.80"
27475,"19/11/2022","13:32:53","23.04","12.92","32.20
","65.80"
27476,"19/11/2022","13:32:56","24.03","12.75","32.30
","65.50"
27477,"19/11/2022","13:32:59","24.10","12.74","32.30
","64.10"
27478,"19/11/2022","13:32:59","24.10","12.74","32.30
","64.10"
27479,"19/11/2022","13:33:2","24.10","12.74","32.20
","62.40"
27480,"19/11/2022","13:33:2","24.10","12.74","32.20
","62.40"
27481,"19/11/2022","13:33:5","23.04","12.92","32.30
","63.70"
27482,"19/11/2022","13:33:5","23.04","12.92","32.30
","63.70"
27483,"19/11/2022","13:33:8","24.10","12.74","32.20
","66.10"
27484,"19/11/2022","13:33:8","24.10","12.74","32.20
","66.10"
27485,"19/11/2022","13:33:10","23.04","12.92","32.30
","67.60"
27486,"19/11/2022","13:33:10","23.04","12.92","32.30
","67.60"
27487,"19/11/2022","13:33:13","23.04","12.92","32.20
","68.50"
27488,"19/11/2022","13:33:16","24.10","12.74","32.30
","67.50"
27489,"19/11/2022","13:33:16","24.10","12.74","32.30
","67.50"
27490,"19/11/2022","13:33:19","23.04","12.92","32.30
","66.60"
27491,"19/11/2022","13:33:19","23.04","12.92","32.30
","66.60"
27492,"19/11/2022","13:33:22","23.95","12.76","32.20
","67.00"
27493,"19/11/2022","13:33:22","23.95","12.76","32.20
","67.00"
27494,"19/11/2022","13:33:25","24.10","12.74","32.20
","66.20"
27495,"19/11/2022","13:33:25","24.10","12.74","32.20
","66.20"
27496,"19/11/2022","13:33:27","23.04","12.92","32.20
","66.10"
27497,"19/11/2022","13:33:27","23.04","12.92","32.20
","66.10"
27498,"19/11/2022","13:33:30","23.04","12.92","32.30
","66.30"
